MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
581.0990099009902,394842.11,625.2461772599796,2716,41.37245460448292,190.50367611018532,58691,Dedo corazon
608.5841584158416,448717.99,666.539749470174,3774,65.16041743267151,235.01754729928442,61467,Dedo corazon
519.4851485148515,318771.28,561.7963409571757,2757,47.564377426809656,160.4636800313695,52468,Dedo corazon
577.77,378893.1212121212,612.4575005663659,3375,53.69978274319801,174.47480000000004,57777,Dedo corazon
495.65346534653463,289860.13,535.7146887315787,2483,45.768657397830665,145.5576904225076,50061,Dedo corazon
554.940594059406,352328.33,590.6267270392268,2897,55.831084531826896,158.7552200764631,56049,Dedo corazon
529.4356435643564,316485.09,559.7781473560983,2702,44.16944645340261,159.7006175865111,53473,Dedo corazon
491.71287128712873,271925.51,518.8768430155867,2027,33.24439802432885,123.13224193706505,49663,Dedo corazon
592.950495049505,414632.78,640.7242034998327,3322,55.015088839335704,198.29369669640244,59888,Dedo corazon
524.9207920792079,335381.43,576.2471880904741,2434,42.57816341741386,176.7718851093029,53017,Dedo corazon
540.2277227722773,321210.31,563.9414951047582,2347,33.529837458597974,134.82952651700813,54563,Dedo corazon
519.2673267326733,322301.36,564.8984487726467,2515,43.912754411446336,164.62797764925006,52446,Dedo corazon
565.2871287128713,368668.96,604.1678345271516,3283,51.85566507142686,189.04283893735902,57094,Dedo corazon
505.009900990099,295633.08,541.0231231675594,2557,43.50367800542846,142.46936574845606,51006,Dedo corazon
559.5544554455446,368527.41,604.0518386383542,3065,51.855472228107224,182.1086168022743,56515,Dedo corazon
465.009900990099,235395.96,482.76837813872305,1863,29.279173485602357,99.61729242231154,46966,Dedo corazon
566.8019801980198,398090.81,627.8131225386127,3357,62.67144485329822,217.32555631800815,57247,Dedo corazon
545.8316831683169,341152.07,581.18355683267,2514,39.20994771738417,159.85256347416922,55129,Dedo corazon
